,date,cust,prod,promo_0,promo_1,demand
7017,2019-08-22,前橋市,A,0,0,131
7018,2019-08-22,前橋市,B,0,0,602
7019,2019-08-22,前橋市,C,0,0,122
7020,2019-08-23,札幌市,A,0,0,1
7021,2019-08-23,札幌市,B,0,0,2
7022,2019-08-23,札幌市,C,0,0,0
7023,2019-08-23,青森市,A,0,0,4
7024,2019-08-23,青森市,B,0,0,15
7025,2019-08-23,青森市,C,0,0,3
7026,2019-08-23,盛岡市,A,0,0,14
7027,2019-08-23,盛岡市,B,0,0,65
7028,2019-08-23,盛岡市,C,0,0,14
7029,2019-08-23,仙台市,A,0,0,15
7030,2019-08-23,仙台市,B,0,0,76
7031,2019-08-23,仙台市,C,0,0,13
7032,2019-08-23,秋田市,A,0,0,10
7033,2019-08-23,秋田市,B,0,0,42
7034,2019-08-23,秋田市,C,0,0,8
7035,2019-08-23,山形市,A,0,0,8
7036,2019-08-23,山形市,B,0,0,45
7037,2019-08-23,山形市,C,0,0,7
7038,2019-08-23,福島市,A,0,0,90
7039,2019-08-23,福島市,B,0,0,407
7040,2019-08-23,福島市,C,0,0,85
7041,2019-08-23,水戸市,A,0,0,9
7042,2019-08-23,水戸市,B,0,0,41
7043,2019-08-23,水戸市,C,0,0,9
7044,2019-08-23,宇都宮市,A,0,0,48
7045,2019-08-23,宇都宮市,B,0,0,223
7046,2019-08-23,宇都宮市,C,0,0,46
7047,2019-08-23,前橋市,A,0,0,89
7048,2019-08-23,前橋市,B,0,0,416
7049,2019-08-23,前橋市,C,0,0,84
7050,2019-08-24,札幌市,A,0,0,1
7051,2019-08-24,札幌市,B,0,0,4
7052,2019-08-24,札幌市,C,0,0,0
7053,2019-08-24,青森市,A,0,0,5
7054,2019-08-24,青森市,B,0,0,26
7055,2019-08-24,青森市,C,0,0,1
7056,2019-08-24,盛岡市,A,0,0,23
7057,2019-08-24,盛岡市,B,0,0,110
7058,2019-08-24,盛岡市,C,0,0,22
7059,2019-08-24,仙台市,A,0,0,28
7060,2019-08-24,仙台市,B,0,0,128
7061,2019-08-24,仙台市,C,0,0,25
7062,2019-08-24,秋田市,A,0,0,16
7063,2019-08-24,秋田市,B,0,0,70
7064,2019-08-24,秋田市,C,0,0,13
7065,2019-08-24,山形市,A,0,0,15
7066,2019-08-24,山形市,B,0,0,73
7067,2019-08-24,山形市,C,0,0,15
7068,2019-08-24,福島市,A,0,0,148
7069,2019-08-24,福島市,B,0,0,680
7070,2019-08-24,福島市,C,0,0,139
7071,2019-08-24,水戸市,A,0,0,14
7072,2019-08-24,水戸市,B,0,0,69
7073,2019-08-24,水戸市,C,0,0,15
7074,2019-08-24,宇都宮市,A,0,0,78
7075,2019-08-24,宇都宮市,B,0,0,373
7076,2019-08-24,宇都宮市,C,0,0,76
7077,2019-08-24,前橋市,A,0,0,151
7078,2019-08-24,前橋市,B,0,0,695
7079,2019-08-24,前橋市,C,0,0,142
7080,2019-08-25,札幌市,A,0,0,1
7081,2019-08-25,札幌市,B,0,0,0
7082,2019-08-25,札幌市,C,0,0,1
7083,2019-08-25,青森市,A,0,0,0
7084,2019-08-25,青森市,B,0,0,3
7085,2019-08-25,青森市,C,0,0,0
7086,2019-08-25,盛岡市,A,0,0,4
7087,2019-08-25,盛岡市,B,0,0,15
7088,2019-08-25,盛岡市,C,0,0,3
7089,2019-08-25,仙台市,A,0,0,4
7090,2019-08-25,仙台市,B,0,0,16
7091,2019-08-25,仙台市,C,0,0,5
7092,2019-08-25,秋田市,A,0,0,2
7093,2019-08-25,秋田市,B,0,0,11
7094,2019-08-25,秋田市,C,0,0,2
7095,2019-08-25,山形市,A,0,0,2
7096,2019-08-25,山形市,B,0,0,9
7097,2019-08-25,山形市,C,0,0,2
7098,2019-08-25,福島市,A,0,0,19
7099,2019-08-25,福島市,B,0,0,91
7100,2019-08-25,福島市,C,0,0,16
7101,2019-08-25,水戸市,A,0,0,2
7102,2019-08-25,水戸市,B,0,0,8
7103,2019-08-25,水戸市,C,0,0,3
7104,2019-08-25,宇都宮市,A,0,0,11
7105,2019-08-25,宇都宮市,B,0,0,50
7106,2019-08-25,宇都宮市,C,0,0,11
7107,2019-08-25,前橋市,A,0,0,20
7108,2019-08-25,前橋市,B,0,0,92
7109,2019-08-25,前橋市,C,0,0,19
7110,2019-08-26,札幌市,A,0,0,0
7111,2019-08-26,札幌市,B,0,0,0
7112,2019-08-26,札幌市,C,0,0,0
7113,2019-08-26,青森市,A,0,0,0
7114,2019-08-26,青森市,B,0,0,1
7115,2019-08-26,青森市,C,0,0,0
7116,2019-08-26,盛岡市,A,0,0,1
7117,2019-08-26,盛岡市,B,0,0,7
7118,2019-08-26,盛岡市,C,0,0,1
7119,2019-08-26,仙台市,A,0,0,0
7120,2019-08-26,仙台市,B,0,0,9
7121,2019-08-26,仙台市,C,0,0,0
7122,2019-08-26,秋田市,A,0,0,2
7123,2019-08-26,秋田市,B,0,0,4
7124,2019-08-26,秋田市,C,0,0,1
7125,2019-08-26,山形市,A,0,0,0
7126,2019-08-26,山形市,B,0,0,3
7127,2019-08-26,山形市,C,0,0,2
7128,2019-08-26,福島市,A,0,0,9
7129,2019-08-26,福島市,B,0,0,44
7130,2019-08-26,福島市,C,0,0,9
7131,2019-08-26,水戸市,A,0,0,0
7132,2019-08-26,水戸市,B,0,0,2
7133,2019-08-26,水戸市,C,0,0,1
7134,2019-08-26,宇都宮市,A,0,0,3
7135,2019-08-26,宇都宮市,B,0,0,25
7136,2019-08-26,宇都宮市,C,0,0,4
7137,2019-08-26,前橋市,A,0,0,10
7138,2019-08-26,前橋市,B,0,0,45
7139,2019-08-26,前橋市,C,0,0,10
7140,2019-08-27,札幌市,A,0,0,0
7141,2019-08-27,札幌市,B,0,0,3
7142,2019-08-27,札幌市,C,0,0,1
7143,2019-08-27,青森市,A,0,0,1
7144,2019-08-27,青森市,B,0,0,17
7145,2019-08-27,青森市,C,0,0,0
7146,2019-08-27,盛岡市,A,0,0,16
7147,2019-08-27,盛岡市,B,0,0,73
7148,2019-08-27,盛岡市,C,0,0,15
7149,2019-08-27,仙台市,A,0,0,20
7150,2019-08-27,仙台市,B,0,0,85
7151,2019-08-27,仙台市,C,0,0,17
7152,2019-08-27,秋田市,A,0,0,10
7153,2019-08-27,秋田市,B,0,0,46
7154,2019-08-27,秋田市,C,0,0,8
7155,2019-08-27,山形市,A,0,0,8
7156,2019-08-27,山形市,B,0,0,49
7157,2019-08-27,山形市,C,0,0,9
7158,2019-08-27,福島市,A,0,0,98
7159,2019-08-27,福島市,B,0,0,452
7160,2019-08-27,福島市,C,0,0,93
7161,2019-08-27,水戸市,A,0,0,8
7162,2019-08-27,水戸市,B,0,0,45
7163,2019-08-27,水戸市,C,0,0,10
7164,2019-08-27,宇都宮市,A,0,0,54
7165,2019-08-27,宇都宮市,B,0,0,248
7166,2019-08-27,宇都宮市,C,0,0,51
7167,2019-08-27,前橋市,A,0,0,99
7168,2019-08-27,前橋市,B,0,0,462
7169,2019-08-27,前橋市,C,0,0,93
7170,2019-08-28,札幌市,A,1,0,1
7171,2019-08-28,札幌市,B,1,0,4
7172,2019-08-28,札幌市,C,1,0,0
7173,2019-08-28,青森市,A,1,0,5
7174,2019-08-28,青森市,B,1,0,24
7175,2019-08-28,青森市,C,1,0,6
7176,2019-08-28,盛岡市,A,1,0,26
7177,2019-08-28,盛岡市,B,1,0,126
7178,2019-08-28,盛岡市,C,1,0,25
7179,2019-08-28,仙台市,A,1,0,25
7180,2019-08-28,仙台市,B,1,0,122
7181,2019-08-28,仙台市,C,1,0,25
7182,2019-08-28,秋田市,A,1,0,19
7183,2019-08-28,秋田市,B,1,0,83
7184,2019-08-28,秋田市,C,1,0,16
7185,2019-08-28,山形市,A,1,0,17
7186,2019-08-28,山形市,B,1,0,78
7187,2019-08-28,山形市,C,1,0,16
7188,2019-08-28,福島市,A,1,0,160
7189,2019-08-28,福島市,B,1,0,740
7190,2019-08-28,福島市,C,1,0,148
7191,2019-08-28,水戸市,A,1,0,17
7192,2019-08-28,水戸市,B,1,0,76
7193,2019-08-28,水戸市,C,1,0,17
7194,2019-08-28,宇都宮市,A,1,0,69
7195,2019-08-28,宇都宮市,B,1,0,316
7196,2019-08-28,宇都宮市,C,1,0,66
7197,2019-08-28,前橋市,A,1,0,124
7198,2019-08-28,前橋市,B,1,0,566
7199,2019-08-28,前橋市,C,1,0,117
7200,2019-08-29,札幌市,A,0,0,0
7201,2019-08-29,札幌市,B,0,0,1
7202,2019-08-29,札幌市,C,0,0,1
7203,2019-08-29,青森市,A,0,0,6
7204,2019-08-29,青森市,B,0,0,22
7205,2019-08-29,青森市,C,0,0,2
7206,2019-08-29,盛岡市,A,0,0,20
7207,2019-08-29,盛岡市,B,0,0,94
7208,2019-08-29,盛岡市,C,0,0,18
7209,2019-08-29,仙台市,A,0,0,25
7210,2019-08-29,仙台市,B,0,0,111
7211,2019-08-29,仙台市,C,0,0,22
7212,2019-08-29,秋田市,A,0,0,13
7213,2019-08-29,秋田市,B,0,0,59
7214,2019-08-29,秋田市,C,0,0,12
7215,2019-08-29,山形市,A,0,0,12
7216,2019-08-29,山形市,B,0,0,65
7217,2019-08-29,山形市,C,0,0,12
7218,2019-08-29,福島市,A,0,0,127
7219,2019-08-29,福島市,B,0,0,589
7220,2019-08-29,福島市,C,0,0,118
7221,2019-08-29,水戸市,A,0,0,11
7222,2019-08-29,水戸市,B,0,0,61
7223,2019-08-29,水戸市,C,0,0,12
7224,2019-08-29,宇都宮市,A,0,0,71
7225,2019-08-29,宇都宮市,B,0,0,322
7226,2019-08-29,宇都宮市,C,0,0,65
7227,2019-08-29,前橋市,A,0,0,132
7228,2019-08-29,前橋市,B,0,0,601
7229,2019-08-29,前橋市,C,0,0,122
7230,2019-08-30,札幌市,A,0,1,1
7231,2019-08-30,札幌市,B,0,1,2
7232,2019-08-30,札幌市,C,0,1,0
7233,2019-08-30,青森市,A,0,1,4
7234,2019-08-30,青森市,B,0,1,18
7235,2019-08-30,青森市,C,0,1,3
7236,2019-08-30,盛岡市,A,0,1,19
7237,2019-08-30,盛岡市,B,0,1,78
7238,2019-08-30,盛岡市,C,0,1,14
7239,2019-08-30,仙台市,A,0,1,24
7240,2019-08-30,仙台市,B,0,1,91
7241,2019-08-30,仙台市,C,0,1,16
7242,2019-08-30,秋田市,A,0,1,13
7243,2019-08-30,秋田市,B,0,1,50
7244,2019-08-30,秋田市,C,0,1,8
7245,2019-08-30,山形市,A,0,1,14
7246,2019-08-30,山形市,B,0,1,53
7247,2019-08-30,山形市,C,0,1,8
7248,2019-08-30,福島市,A,0,1,127
7249,2019-08-30,福島市,B,0,1,484
7250,2019-08-30,福島市,C,0,1,90
7251,2019-08-30,水戸市,A,0,1,13
7252,2019-08-30,水戸市,B,0,1,50
7253,2019-08-30,水戸市,C,0,1,10
7254,2019-08-30,宇都宮市,A,0,1,68
7255,2019-08-30,宇都宮市,B,0,1,265
7256,2019-08-30,宇都宮市,C,0,1,50
7257,2019-08-30,前橋市,A,0,1,128
7258,2019-08-30,前橋市,B,0,1,494
7259,2019-08-30,前橋市,C,0,1,93
7260,2019-08-31,札幌市,A,0,0,2
7261,2019-08-31,札幌市,B,0,0,5
7262,2019-08-31,札幌市,C,0,0,0
7263,2019-08-31,青森市,A,0,0,8
7264,2019-08-31,青森市,B,0,0,26
7265,2019-08-31,青森市,C,0,0,6
7266,2019-08-31,盛岡市,A,0,0,24
7267,2019-08-31,盛岡市,B,0,0,110
7268,2019-08-31,盛岡市,C,0,0,21
7269,2019-08-31,仙台市,A,0,0,25
7270,2019-08-31,仙台市,B,0,0,126
7271,2019-08-31,仙台市,C,0,0,27
7272,2019-08-31,秋田市,A,0,0,14
7273,2019-08-31,秋田市,B,0,0,70
7274,2019-08-31,秋田市,C,0,0,14
7275,2019-08-31,山形市,A,0,0,15
7276,2019-08-31,山形市,B,0,0,75
7277,2019-08-31,山形市,C,0,0,14
7278,2019-08-31,福島市,A,0,0,147
7279,2019-08-31,福島市,B,0,0,681
7280,2019-08-31,福島市,C,0,0,137
7281,2019-08-31,水戸市,A,0,0,15
7282,2019-08-31,水戸市,B,0,0,70
7283,2019-08-31,水戸市,C,0,0,15
7284,2019-08-31,宇都宮市,A,0,0,81
7285,2019-08-31,宇都宮市,B,0,0,372
7286,2019-08-31,宇都宮市,C,0,0,73
7287,2019-08-31,前橋市,A,0,0,153
7288,2019-08-31,前橋市,B,0,0,694
7289,2019-08-31,前橋市,C,0,0,140
7290,2019-09-01,札幌市,A,0,0,1
7291,2019-09-01,札幌市,B,0,0,1
7292,2019-09-01,札幌市,C,0,0,0
7293,2019-09-01,青森市,A,0,0,0
7294,2019-09-01,青森市,B,0,0,4
7295,2019-09-01,青森市,C,0,0,1
7296,2019-09-01,盛岡市,A,0,0,2
7297,2019-09-01,盛岡市,B,0,0,15
7298,2019-09-01,盛岡市,C,0,0,3
7299,2019-09-01,仙台市,A,0,0,5
7300,2019-09-01,仙台市,B,0,0,19
7301,2019-09-01,仙台市,C,0,0,2
7302,2019-09-01,秋田市,A,0,0,2
7303,2019-09-01,秋田市,B,0,0,10
7304,2019-09-01,秋田市,C,0,0,1
7305,2019-09-01,山形市,A,0,0,0
7306,2019-09-01,山形市,B,0,0,11
7307,2019-09-01,山形市,C,0,0,2
7308,2019-09-01,福島市,A,0,0,21
7309,2019-09-01,福島市,B,0,0,101
7310,2019-09-01,福島市,C,0,0,21
7311,2019-09-01,水戸市,A,0,0,2
7312,2019-09-01,水戸市,B,0,0,9
7313,2019-09-01,水戸市,C,0,0,1
7314,2019-09-01,宇都宮市,A,0,0,11
7315,2019-09-01,宇都宮市,B,0,0,56
7316,2019-09-01,宇都宮市,C,0,0,11
7317,2019-09-01,前橋市,A,0,0,22
7318,2019-09-01,前橋市,B,0,0,104
7319,2019-09-01,前橋市,C,0,0,22
7320,2019-09-02,札幌市,A,0,0,0
7321,2019-09-02,札幌市,B,0,0,0
7322,2019-09-02,札幌市,C,0,0,0
7323,2019-09-02,青森市,A,0,0,1
7324,2019-09-02,青森市,B,0,0,2
7325,2019-09-02,青森市,C,0,0,0
7326,2019-09-02,盛岡市,A,0,0,0
7327,2019-09-02,盛岡市,B,0,0,6
7328,2019-09-02,盛岡市,C,0,0,1
7329,2019-09-02,仙台市,A,0,0,2
7330,2019-09-02,仙台市,B,0,0,9
7331,2019-09-02,仙台市,C,0,0,2
7332,2019-09-02,秋田市,A,0,0,0
7333,2019-09-02,秋田市,B,0,0,5
7334,2019-09-02,秋田市,C,0,0,0
7335,2019-09-02,山形市,A,0,0,0
7336,2019-09-02,山形市,B,0,0,6
7337,2019-09-02,山形市,C,0,0,1
7338,2019-09-02,福島市,A,0,0,12
7339,2019-09-02,福島市,B,0,0,51
7340,2019-09-02,福島市,C,0,0,11
7341,2019-09-02,水戸市,A,0,0,0
7342,2019-09-02,水戸市,B,0,0,3
7343,2019-09-02,水戸市,C,0,0,2
7344,2019-09-02,宇都宮市,A,0,0,6
7345,2019-09-02,宇都宮市,B,0,0,28
7346,2019-09-02,宇都宮市,C,0,0,6
7347,2019-09-02,前橋市,A,0,0,12
7348,2019-09-02,前橋市,B,0,0,53
7349,2019-09-02,前橋市,C,0,0,9
7350,2019-09-03,札幌市,A,0,0,0
7351,2019-09-03,札幌市,B,0,0,5
7352,2019-09-03,札幌市,C,0,0,2
7353,2019-09-03,青森市,A,0,0,5
7354,2019-09-03,青森市,B,0,0,18
7355,2019-09-03,青森市,C,0,0,4
7356,2019-09-03,盛岡市,A,0,0,17
7357,2019-09-03,盛岡市,B,0,0,81
7358,2019-09-03,盛岡市,C,0,0,16
7359,2019-09-03,仙台市,A,0,0,21
7360,2019-09-03,仙台市,B,0,0,95
7361,2019-09-03,仙台市,C,0,0,20
7362,2019-09-03,秋田市,A,0,0,11
7363,2019-09-03,秋田市,B,0,0,52
7364,2019-09-03,秋田市,C,0,0,10
7365,2019-09-03,山形市,A,0,0,12
7366,2019-09-03,山形市,B,0,0,53
7367,2019-09-03,山形市,C,0,0,7
7368,2019-09-03,福島市,A,0,0,112
7369,2019-09-03,福島市,B,0,0,509
7370,2019-09-03,福島市,C,0,0,102
7371,2019-09-03,水戸市,A,0,0,12
7372,2019-09-03,水戸市,B,0,0,53
7373,2019-09-03,水戸市,C,0,0,12
7374,2019-09-03,宇都宮市,A,0,0,61
7375,2019-09-03,宇都宮市,B,0,0,279
7376,2019-09-03,宇都宮市,C,0,0,56
7377,2019-09-03,前橋市,A,0,0,114
7378,2019-09-03,前橋市,B,0,0,521
7379,2019-09-03,前橋市,C,0,0,105
7380,2019-09-04,札幌市,A,1,0,1
7381,2019-09-04,札幌市,B,1,0,6
7382,2019-09-04,札幌市,C,1,0,0
7383,2019-09-04,青森市,A,1,0,5
7384,2019-09-04,青森市,B,1,0,27
7385,2019-09-04,青森市,C,1,0,5
7386,2019-09-04,盛岡市,A,1,0,30
7387,2019-09-04,盛岡市,B,1,0,140
7388,2019-09-04,盛岡市,C,1,0,26
7389,2019-09-04,仙台市,A,1,0,27
7390,2019-09-04,仙台市,B,1,0,136
7391,2019-09-04,仙台市,C,1,0,27
7392,2019-09-04,秋田市,A,1,0,20
7393,2019-09-04,秋田市,B,1,0,94
7394,2019-09-04,秋田市,C,1,0,19
7395,2019-09-04,山形市,A,1,0,19
7396,2019-09-04,山形市,B,1,0,88
7397,2019-09-04,山形市,C,1,0,17
7398,2019-09-04,福島市,A,1,0,181
7399,2019-09-04,福島市,B,1,0,832
7400,2019-09-04,福島市,C,1,0,169
7401,2019-09-04,水戸市,A,1,0,20
7402,2019-09-04,水戸市,B,1,0,89
7403,2019-09-04,水戸市,C,1,0,18
7404,2019-09-04,宇都宮市,A,1,0,79
7405,2019-09-04,宇都宮市,B,1,0,357
7406,2019-09-04,宇都宮市,C,1,0,72
7407,2019-09-04,前橋市,A,1,0,138
7408,2019-09-04,前橋市,B,1,0,638
7409,2019-09-04,前橋市,C,1,0,128
7410,2019-09-05,札幌市,A,0,0,2
7411,2019-09-05,札幌市,B,0,0,4
7412,2019-09-05,札幌市,C,0,0,0
7413,2019-09-05,青森市,A,0,0,7
7414,2019-09-05,青森市,B,0,0,26
7415,2019-09-05,青森市,C,0,0,5
7416,2019-09-05,盛岡市,A,0,0,23
7417,2019-09-05,盛岡市,B,0,0,107
7418,2019-09-05,盛岡市,C,0,0,22
7419,2019-09-05,仙台市,A,0,0,26
7420,2019-09-05,仙台市,B,0,0,126
7421,2019-09-05,仙台市,C,0,0,25
7422,2019-09-05,秋田市,A,0,0,14
7423,2019-09-05,秋田市,B,0,0,67
7424,2019-09-05,秋田市,C,0,0,13
7425,2019-09-05,山形市,A,0,0,16
7426,2019-09-05,山形市,B,0,0,72
7427,2019-09-05,山形市,C,0,0,15
7428,2019-09-05,福島市,A,0,0,144
7429,2019-09-05,福島市,B,0,0,664
7430,2019-09-05,福島市,C,0,0,135
7431,2019-09-05,水戸市,A,0,0,15
7432,2019-09-05,水戸市,B,0,0,70
7433,2019-09-05,水戸市,C,0,0,12
7434,2019-09-05,宇都宮市,A,0,0,81
7435,2019-09-05,宇都宮市,B,0,0,362
7436,2019-09-05,宇都宮市,C,0,0,73
7437,2019-09-05,前橋市,A,0,0,147
7438,2019-09-05,前橋市,B,0,0,677
7439,2019-09-05,前橋市,C,0,0,136
7440,2019-09-06,札幌市,A,0,0,0
7441,2019-09-06,札幌市,B,0,0,5
7442,2019-09-06,札幌市,C,0,0,0
7443,2019-09-06,青森市,A,0,0,3
7444,2019-09-06,青森市,B,0,0,16
7445,2019-09-06,青森市,C,0,0,4
7446,2019-09-06,盛岡市,A,0,0,15
7447,2019-09-06,盛岡市,B,0,0,72
7448,2019-09-06,盛岡市,C,0,0,15
7449,2019-09-06,仙台市,A,0,0,18
7450,2019-09-06,仙台市,B,0,0,86
7451,2019-09-06,仙台市,C,0,0,17
7452,2019-09-06,秋田市,A,0,0,10
7453,2019-09-06,秋田市,B,0,0,47
7454,2019-09-06,秋田市,C,0,0,9
7455,2019-09-06,山形市,A,0,0,11
7456,2019-09-06,山形市,B,0,0,49
7457,2019-09-06,山形市,C,0,0,9
7458,2019-09-06,福島市,A,0,0,100
7459,2019-09-06,福島市,B,0,0,458
7460,2019-09-06,福島市,C,0,0,92
7461,2019-09-06,水戸市,A,0,0,9
7462,2019-09-06,水戸市,B,0,0,47
7463,2019-09-06,水戸市,C,0,0,9
7464,2019-09-06,宇都宮市,A,0,0,53
7465,2019-09-06,宇都宮市,B,0,0,252
7466,2019-09-06,宇都宮市,C,0,0,50
7467,2019-09-06,前橋市,A,0,0,101
7468,2019-09-06,前橋市,B,0,0,470
7469,2019-09-06,前橋市,C,0,0,95
7470,2019-09-07,札幌市,A,0,0,2
7471,2019-09-07,札幌市,B,0,0,4
7472,2019-09-07,札幌市,C,0,0,1
7473,2019-09-07,青森市,A,0,0,6
7474,2019-09-07,青森市,B,0,0,27
7475,2019-09-07,青森市,C,0,0,6
7476,2019-09-07,盛岡市,A,0,0,30
7477,2019-09-07,盛岡市,B,0,0,123
7478,2019-09-07,盛岡市,C,0,0,23
7479,2019-09-07,仙台市,A,0,0,29
7480,2019-09-07,仙台市,B,0,0,144
7481,2019-09-07,仙台市,C,0,0,27
7482,2019-09-07,秋田市,A,0,0,17
7483,2019-09-07,秋田市,B,0,0,80
7484,2019-09-07,秋田市,C,0,0,15
7485,2019-09-07,山形市,A,0,0,17
7486,2019-09-07,山形市,B,0,0,82
7487,2019-09-07,山形市,C,0,0,17
7488,2019-09-07,福島市,A,0,0,165
7489,2019-09-07,福島市,B,0,0,765
7490,2019-09-07,福島市,C,0,0,157
7491,2019-09-07,水戸市,A,0,0,16
7492,2019-09-07,水戸市,B,0,0,80
7493,2019-09-07,水戸市,C,0,0,16
7494,2019-09-07,宇都宮市,A,0,0,91
7495,2019-09-07,宇都宮市,B,0,0,420
7496,2019-09-07,宇都宮市,C,0,0,86
7497,2019-09-07,前橋市,A,0,0,170
7498,2019-09-07,前橋市,B,0,0,782
7499,2019-09-07,前橋市,C,0,0,157
7500,2019-09-08,札幌市,A,0,0,0
7501,2019-09-08,札幌市,B,0,0,0
7502,2019-09-08,札幌市,C,0,0,0
7503,2019-09-08,青森市,A,0,0,0
7504,2019-09-08,青森市,B,0,0,2
7505,2019-09-08,青森市,C,0,0,0
7506,2019-09-08,盛岡市,A,0,0,4
7507,2019-09-08,盛岡市,B,0,0,15
7508,2019-09-08,盛岡市,C,0,0,3
7509,2019-09-08,仙台市,A,0,0,3
7510,2019-09-08,仙台市,B,0,0,18
7511,2019-09-08,仙台市,C,0,0,3
7512,2019-09-08,秋田市,A,0,0,2
7513,2019-09-08,秋田市,B,0,0,10
7514,2019-09-08,秋田市,C,0,0,2
7515,2019-09-08,山形市,A,0,0,2
7516,2019-09-08,山形市,B,0,0,11
7517,2019-09-08,山形市,C,0,0,2
7518,2019-09-08,福島市,A,0,0,22
7519,2019-09-08,福島市,B,0,0,100
7520,2019-09-08,福島市,C,0,0,22
7521,2019-09-08,水戸市,A,0,0,2
7522,2019-09-08,水戸市,B,0,0,8
7523,2019-09-08,水戸市,C,0,0,0
7524,2019-09-08,宇都宮市,A,0,0,12
7525,2019-09-08,宇都宮市,B,0,0,56
7526,2019-09-08,宇都宮市,C,0,0,13
7527,2019-09-08,前橋市,A,0,0,22
7528,2019-09-08,前橋市,B,0,0,104
7529,2019-09-08,前橋市,C,0,0,20
7530,2019-09-09,札幌市,A,0,0,0
7531,2019-09-09,札幌市,B,0,0,0
7532,2019-09-09,札幌市,C,0,0,0
7533,2019-09-09,青森市,A,0,0,0
7534,2019-09-09,青森市,B,0,0,1
7535,2019-09-09,青森市,C,0,0,0
7536,2019-09-09,盛岡市,A,0,0,3
7537,2019-09-09,盛岡市,B,0,0,7
7538,2019-09-09,盛岡市,C,0,0,1
7539,2019-09-09,仙台市,A,0,0,1
7540,2019-09-09,仙台市,B,0,0,10
7541,2019-09-09,仙台市,C,0,0,2
7542,2019-09-09,秋田市,A,0,0,0
7543,2019-09-09,秋田市,B,0,0,5
7544,2019-09-09,秋田市,C,0,0,1
7545,2019-09-09,山形市,A,0,0,2
7546,2019-09-09,山形市,B,0,0,4
7547,2019-09-09,山形市,C,0,0,0
7548,2019-09-09,福島市,A,0,0,10
7549,2019-09-09,福島市,B,0,0,50
7550,2019-09-09,福島市,C,0,0,10
7551,2019-09-09,水戸市,A,0,0,0
7552,2019-09-09,水戸市,B,0,0,4
7553,2019-09-09,水戸市,C,0,0,2
7554,2019-09-09,宇都宮市,A,0,0,6
7555,2019-09-09,宇都宮市,B,0,0,27
7556,2019-09-09,宇都宮市,C,0,0,3
7557,2019-09-09,前橋市,A,0,0,11
7558,2019-09-09,前橋市,B,0,0,52
7559,2019-09-09,前橋市,C,0,0,11
7560,2019-09-10,札幌市,A,0,1,1
7561,2019-09-10,札幌市,B,0,1,2
7562,2019-09-10,札幌市,C,0,1,2
7563,2019-09-10,青森市,A,0,1,7
7564,2019-09-10,青森市,B,0,1,21
7565,2019-09-10,青森市,C,0,1,3
7566,2019-09-10,盛岡市,A,0,1,25
7567,2019-09-10,盛岡市,B,0,1,97
7568,2019-09-10,盛岡市,C,0,1,19
7569,2019-09-10,仙台市,A,0,1,29
7570,2019-09-10,仙台市,B,0,1,114
7571,2019-09-10,仙台市,C,0,1,23
7572,2019-09-10,秋田市,A,0,1,16
7573,2019-09-10,秋田市,B,0,1,60
7574,2019-09-10,秋田市,C,0,1,11
7575,2019-09-10,山形市,A,0,1,16
7576,2019-09-10,山形市,B,0,1,64
7577,2019-09-10,山形市,C,0,1,10
7578,2019-09-10,福島市,A,0,1,158
7579,2019-09-10,福島市,B,0,1,608
7580,2019-09-10,福島市,C,0,1,113
7581,2019-09-10,水戸市,A,0,1,17
7582,2019-09-10,水戸市,B,0,1,62
7583,2019-09-10,水戸市,C,0,1,13
7584,2019-09-10,宇都宮市,A,0,1,86
7585,2019-09-10,宇都宮市,B,0,1,333
7586,2019-09-10,宇都宮市,C,0,1,61
7587,2019-09-10,前橋市,A,0,1,162
7588,2019-09-10,前橋市,B,0,1,621
7589,2019-09-10,前橋市,C,0,1,118
7590,2019-09-11,札幌市,A,1,0,0
7591,2019-09-11,札幌市,B,1,0,7
7592,2019-09-11,札幌市,C,1,0,2
7593,2019-09-11,青森市,A,1,0,7
7594,2019-09-11,青森市,B,1,0,27
7595,2019-09-11,青森市,C,1,0,3
7596,2019-09-11,盛岡市,A,1,0,31
7597,2019-09-11,盛岡市,B,1,0,139
7598,2019-09-11,盛岡市,C,1,0,30
7599,2019-09-11,仙台市,A,1,0,30
7600,2019-09-11,仙台市,B,1,0,135
7601,2019-09-11,仙台市,C,1,0,28
7602,2019-09-11,秋田市,A,1,0,21
7603,2019-09-11,秋田市,B,1,0,92
7604,2019-09-11,秋田市,C,1,0,17
7605,2019-09-11,山形市,A,1,0,18
7606,2019-09-11,山形市,B,1,0,88
7607,2019-09-11,山形市,C,1,0,17
7608,2019-09-11,福島市,A,1,0,180
7609,2019-09-11,福島市,B,1,0,833
7610,2019-09-11,福島市,C,1,0,168
7611,2019-09-11,水戸市,A,1,0,20
7612,2019-09-11,水戸市,B,1,0,90
7613,2019-09-11,水戸市,C,1,0,18
7614,2019-09-11,宇都宮市,A,1,0,78
7615,2019-09-11,宇都宮市,B,1,0,357
7616,2019-09-11,宇都宮市,C,1,0,72
7617,2019-09-11,前橋市,A,1,0,139
7618,2019-09-11,前橋市,B,1,0,637
7619,2019-09-11,前橋市,C,1,0,131
7620,2019-09-12,札幌市,A,0,0,2
7621,2019-09-12,札幌市,B,0,0,6
7622,2019-09-12,札幌市,C,0,0,1
7623,2019-09-12,青森市,A,0,0,4
