index,date,cust,prod,demand,sales
2006,2019-01-05,新宿区,G,4,4
2007,2019-01-05,新宿区,H,10,10
2008,2019-01-05,新宿区,I,0,0
2009,2019-01-05,新宿区,J,14,14
2010,2019-01-05,横浜市,A,89,89
2011,2019-01-05,横浜市,B,86,86
2012,2019-01-05,横浜市,C,34,34
2013,2019-01-05,横浜市,D,3,3
2014,2019-01-05,横浜市,E,380,380
2015,2019-01-05,横浜市,F,58,58
2016,2019-01-05,横浜市,G,79,79
2017,2019-01-05,横浜市,H,193,193
2018,2019-01-05,横浜市,I,13,13
2019,2019-01-05,横浜市,J,258,258
2020,2019-01-05,新潟市,A,0,0
2021,2019-01-05,新潟市,B,0,0
2022,2019-01-05,新潟市,C,0,0
2023,2019-01-05,新潟市,D,0,0
2024,2019-01-05,新潟市,E,3,3
2025,2019-01-05,新潟市,F,0,0
2026,2019-01-05,新潟市,G,0,0
2027,2019-01-05,新潟市,H,1,1
2028,2019-01-05,新潟市,I,1,1
2029,2019-01-05,新潟市,J,3,3
2030,2019-01-05,富山市,A,32,32
2031,2019-01-05,富山市,B,32,32
2032,2019-01-05,富山市,C,12,12
2033,2019-01-05,富山市,D,1,1
2034,2019-01-05,富山市,E,140,140
2035,2019-01-05,富山市,F,22,22
2036,2019-01-05,富山市,G,29,29
2037,2019-01-05,富山市,H,72,72
2038,2019-01-05,富山市,I,5,5
2039,2019-01-05,富山市,J,97,97
2040,2019-01-05,金沢市,A,12,12
2041,2019-01-05,金沢市,B,13,13
2042,2019-01-05,金沢市,C,5,5
2043,2019-01-05,金沢市,D,0,0
2044,2019-01-05,金沢市,E,56,56
2045,2019-01-05,金沢市,F,9,9
2046,2019-01-05,金沢市,G,11,11
2047,2019-01-05,金沢市,H,28,28
2048,2019-01-05,金沢市,I,1,1
2049,2019-01-05,金沢市,J,39,39
2050,2019-01-05,福井市,A,22,22
2051,2019-01-05,福井市,B,21,21
2052,2019-01-05,福井市,C,7,7
2053,2019-01-05,福井市,D,1,1
2054,2019-01-05,福井市,E,94,94
2055,2019-01-05,福井市,F,15,15
2056,2019-01-05,福井市,G,18,18
2057,2019-01-05,福井市,H,48,48
2058,2019-01-05,福井市,I,4,4
2059,2019-01-05,福井市,J,63,63
2060,2019-01-05,甲府市,A,2,2
2061,2019-01-05,甲府市,B,2,2
2062,2019-01-05,甲府市,C,1,1
2063,2019-01-05,甲府市,D,0,0
2064,2019-01-05,甲府市,E,13,13
2065,2019-01-05,甲府市,F,1,1
2066,2019-01-05,甲府市,G,1,1
2067,2019-01-05,甲府市,H,7,7
2068,2019-01-05,甲府市,I,0,0
2069,2019-01-05,甲府市,J,9,9
2070,2019-01-05,長野市,A,5,5
2071,2019-01-05,長野市,B,5,5
2072,2019-01-05,長野市,C,1,1
2073,2019-01-05,長野市,D,0,0
2074,2019-01-05,長野市,E,21,21
2075,2019-01-05,長野市,F,1,1
2076,2019-01-05,長野市,G,4,4
2077,2019-01-05,長野市,H,10,10
2078,2019-01-05,長野市,I,1,1
2079,2019-01-05,長野市,J,14,14
2080,2019-01-05,岐阜市,A,56,56
2081,2019-01-05,岐阜市,B,57,57
2082,2019-01-05,岐阜市,C,21,21
2083,2019-01-05,岐阜市,D,2,2
2084,2019-01-05,岐阜市,E,245,245
2085,2019-01-05,岐阜市,F,36,36
2086,2019-01-05,岐阜市,G,50,50
2087,2019-01-05,岐阜市,H,125,125
2088,2019-01-05,岐阜市,I,7,7
2089,2019-01-05,岐阜市,J,168,168
2090,2019-01-05,静岡市,A,240,240
2091,2019-01-05,静岡市,B,233,233
2092,2019-01-05,静岡市,C,88,88
2093,2019-01-05,静岡市,D,13,13
2094,2019-01-05,静岡市,E,1026,1026
2095,2019-01-05,静岡市,F,158,158
2096,2019-01-05,静岡市,G,211,211
2097,2019-01-05,静岡市,H,519,519
2098,2019-01-05,静岡市,I,34,34
2099,2019-01-05,静岡市,J,699,699
2100,2019-01-05,名古屋市,A,8,8
2101,2019-01-05,名古屋市,B,8,8
2102,2019-01-05,名古屋市,C,3,3
2103,2019-01-05,名古屋市,D,0,0
2104,2019-01-05,名古屋市,E,36,36
2105,2019-01-05,名古屋市,F,6,6
2106,2019-01-05,名古屋市,G,8,8
2107,2019-01-05,名古屋市,H,20,20
2108,2019-01-05,名古屋市,I,2,2
2109,2019-01-05,名古屋市,J,27,27
2110,2019-01-05,津市,A,36,36
2111,2019-01-05,津市,B,32,32
2112,2019-01-05,津市,C,13,13
2113,2019-01-05,津市,D,1,1
2114,2019-01-05,津市,E,153,153
2115,2019-01-05,津市,F,24,24
2116,2019-01-05,津市,G,30,30
2117,2019-01-05,津市,H,77,77
2118,2019-01-05,津市,I,7,7
2119,2019-01-05,津市,J,105,105
2120,2019-01-05,大津市,A,88,88
2121,2019-01-05,大津市,B,86,86
2122,2019-01-05,大津市,C,33,33
2123,2019-01-05,大津市,D,4,4
2124,2019-01-05,大津市,E,375,375
2125,2019-01-05,大津市,F,58,58
2126,2019-01-05,大津市,G,76,76
2127,2019-01-05,大津市,H,190,190
2128,2019-01-05,大津市,I,13,13
2129,2019-01-05,大津市,J,256,256
2130,2019-01-05,京都市,A,100,100
2131,2019-01-05,京都市,B,96,96
2132,2019-01-05,京都市,C,37,37
2133,2019-01-05,京都市,D,5,5
2134,2019-01-05,京都市,E,427,427
2135,2019-01-05,京都市,F,66,66
2136,2019-01-05,京都市,G,88,88
2137,2019-01-05,京都市,H,218,218
2138,2019-01-05,京都市,I,12,12
2139,2019-01-05,京都市,J,291,291
2140,2019-01-05,大阪市,A,2,2
2141,2019-01-05,大阪市,B,2,2
2142,2019-01-05,大阪市,C,0,0
2143,2019-01-05,大阪市,D,0,0
2144,2019-01-05,大阪市,E,7,7
2145,2019-01-05,大阪市,F,1,1
2146,2019-01-05,大阪市,G,2,2
2147,2019-01-05,大阪市,H,3,3
2148,2019-01-05,大阪市,I,1,1
2149,2019-01-05,大阪市,J,6,6
2150,2019-01-05,神戸市,A,0,0
2151,2019-01-05,神戸市,B,0,0
2152,2019-01-05,神戸市,C,0,0
2153,2019-01-05,神戸市,D,0,0
2154,2019-01-05,神戸市,E,3,3
2155,2019-01-05,神戸市,F,0,0
2156,2019-01-05,神戸市,G,0,0
2157,2019-01-05,神戸市,H,1,1
2158,2019-01-05,神戸市,I,0,0
2159,2019-01-05,神戸市,J,1,1
2160,2019-01-05,奈良市,A,4,4
2161,2019-01-05,奈良市,B,2,2
2162,2019-01-05,奈良市,C,1,1
2163,2019-01-05,奈良市,D,0,0
2164,2019-01-05,奈良市,E,17,17
2165,2019-01-05,奈良市,F,3,3
2166,2019-01-05,奈良市,G,3,3
2167,2019-01-05,奈良市,H,5,5
2168,2019-01-05,奈良市,I,0,0
2169,2019-01-05,奈良市,J,12,12
2170,2019-01-05,和歌山市,A,88,88
2171,2019-01-05,和歌山市,B,86,86
2172,2019-01-05,和歌山市,C,32,32
2173,2019-01-05,和歌山市,D,5,5
2174,2019-01-05,和歌山市,E,379,379
2175,2019-01-05,和歌山市,F,57,57
2176,2019-01-05,和歌山市,G,77,77
2177,2019-01-05,和歌山市,H,194,194
2178,2019-01-05,和歌山市,I,12,12
2179,2019-01-05,和歌山市,J,259,259
2180,2019-01-05,鳥取市,A,2,2
2181,2019-01-05,鳥取市,B,2,2
2182,2019-01-05,鳥取市,C,0,0
2183,2019-01-05,鳥取市,D,0,0
2184,2019-01-05,鳥取市,E,8,8
2185,2019-01-05,鳥取市,F,0,0
2186,2019-01-05,鳥取市,G,3,3
2187,2019-01-05,鳥取市,H,5,5
2188,2019-01-05,鳥取市,I,0,0
2189,2019-01-05,鳥取市,J,6,6
2190,2019-01-05,松江市,A,12,12
2191,2019-01-05,松江市,B,14,14
2192,2019-01-05,松江市,C,3,3
2193,2019-01-05,松江市,D,1,1
2194,2019-01-05,松江市,E,58,58
2195,2019-01-05,松江市,F,7,7
2196,2019-01-05,松江市,G,13,13
2197,2019-01-05,松江市,H,28,28
2198,2019-01-05,松江市,I,1,1
2199,2019-01-05,松江市,J,39,39
2200,2019-01-05,岡山市,A,196,196
2201,2019-01-05,岡山市,B,193,193
2202,2019-01-05,岡山市,C,72,72
2203,2019-01-05,岡山市,D,9,9
2204,2019-01-05,岡山市,E,843,843
2205,2019-01-05,岡山市,F,132,132
2206,2019-01-05,岡山市,G,173,173
2207,2019-01-05,岡山市,H,431,431
2208,2019-01-05,岡山市,I,27,27
2209,2019-01-05,岡山市,J,575,575
2210,2019-01-05,広島市,A,21,21
2211,2019-01-05,広島市,B,20,20
2212,2019-01-05,広島市,C,7,7
2213,2019-01-05,広島市,D,2,2
2214,2019-01-05,広島市,E,88,88
2215,2019-01-05,広島市,F,13,13
2216,2019-01-05,広島市,G,18,18
2217,2019-01-05,広島市,H,41,41
2218,2019-01-05,広島市,I,1,1
2219,2019-01-05,広島市,J,60,60
2220,2019-01-05,山口市,A,35,35
2221,2019-01-05,山口市,B,35,35
2222,2019-01-05,山口市,C,12,12
2223,2019-01-05,山口市,D,1,1
2224,2019-01-05,山口市,E,156,156
2225,2019-01-05,山口市,F,23,23
2226,2019-01-05,山口市,G,30,30
2227,2019-01-05,山口市,H,78,78
2228,2019-01-05,山口市,I,6,6
2229,2019-01-05,山口市,J,104,104
2230,2019-01-05,徳島市,A,7,7
2231,2019-01-05,徳島市,B,9,9
2232,2019-01-05,徳島市,C,3,3
2233,2019-01-05,徳島市,D,0,0
2234,2019-01-05,徳島市,E,37,37
2235,2019-01-05,徳島市,F,4,4
2236,2019-01-05,徳島市,G,7,7
2237,2019-01-05,徳島市,H,20,20
2238,2019-01-05,徳島市,I,3,3
2239,2019-01-05,徳島市,J,27,27
2240,2019-01-05,高松市,A,36,36
2241,2019-01-05,高松市,B,35,35
2242,2019-01-05,高松市,C,14,14
2243,2019-01-05,高松市,D,2,2
2244,2019-01-05,高松市,E,152,152
2245,2019-01-05,高松市,F,23,23
2246,2019-01-05,高松市,G,30,30
2247,2019-01-05,高松市,H,78,78
2248,2019-01-05,高松市,I,3,3
2249,2019-01-05,高松市,J,102,102
2250,2019-01-05,松山市,A,68,68
2251,2019-01-05,松山市,B,66,66
2252,2019-01-05,松山市,C,25,25
2253,2019-01-05,松山市,D,3,3
2254,2019-01-05,松山市,E,291,291
2255,2019-01-05,松山市,F,44,44
2256,2019-01-05,松山市,G,59,59
2257,2019-01-05,松山市,H,151,151
2258,2019-01-05,松山市,I,8,8
2259,2019-01-05,松山市,J,201,201
2260,2019-01-05,高知市,A,0,0
2261,2019-01-05,高知市,B,0,0
2262,2019-01-05,高知市,C,0,0
2263,2019-01-05,高知市,D,0,0
2264,2019-01-05,高知市,E,1,1
2265,2019-01-05,高知市,F,0,0
2266,2019-01-05,高知市,G,0,0
2267,2019-01-05,高知市,H,0,0
2268,2019-01-05,高知市,I,0,0
2269,2019-01-05,高知市,J,1,1
2270,2019-01-05,福岡市,A,45,45
2271,2019-01-05,福岡市,B,43,43
2272,2019-01-05,福岡市,C,15,15
2273,2019-01-05,福岡市,D,3,3
2274,2019-01-05,福岡市,E,194,194
2275,2019-01-05,福岡市,F,29,29
2276,2019-01-05,福岡市,G,39,39
2277,2019-01-05,福岡市,H,98,98
2278,2019-01-05,福岡市,I,7,7
2279,2019-01-05,福岡市,J,133,133
2280,2019-01-05,佐賀市,A,478,478
2281,2019-01-05,佐賀市,B,463,463
2282,2019-01-05,佐賀市,C,178,178
2283,2019-01-05,佐賀市,D,23,23
2284,2019-01-05,佐賀市,E,2030,2030
2285,2019-01-05,佐賀市,F,313,313
2286,2019-01-05,佐賀市,G,416,416
2287,2019-01-05,佐賀市,H,1032,1032
2288,2019-01-05,佐賀市,I,71,71
2289,2019-01-05,佐賀市,J,1386,1386
2290,2019-01-05,長崎市,A,47,47
2291,2019-01-05,長崎市,B,44,44
2292,2019-01-05,長崎市,C,15,15
2293,2019-01-05,長崎市,D,2,2
2294,2019-01-05,長崎市,E,194,194
2295,2019-01-05,長崎市,F,29,29
2296,2019-01-05,長崎市,G,41,41
2297,2019-01-05,長崎市,H,100,100
2298,2019-01-05,長崎市,I,4,4
2299,2019-01-05,長崎市,J,131,131
2300,2019-01-05,熊本市,A,7,7
2301,2019-01-05,熊本市,B,7,7
2302,2019-01-05,熊本市,C,2,2
2303,2019-01-05,熊本市,D,0,0
2304,2019-01-05,熊本市,E,32,32
2305,2019-01-05,熊本市,F,7,7
2306,2019-01-05,熊本市,G,6,6
2307,2019-01-05,熊本市,H,15,15
2308,2019-01-05,熊本市,I,2,2
2309,2019-01-05,熊本市,J,23,23
2310,2019-01-05,大分市,A,53,53
2311,2019-01-05,大分市,B,52,52
2312,2019-01-05,大分市,C,19,19
2313,2019-01-05,大分市,D,0,0
2314,2019-01-05,大分市,E,231,231
2315,2019-01-05,大分市,F,36,36
2316,2019-01-05,大分市,G,46,46
2317,2019-01-05,大分市,H,118,118
2318,2019-01-05,大分市,I,7,7
2319,2019-01-05,大分市,J,157,157
2320,2019-01-05,宮崎市,A,2,2
2321,2019-01-05,宮崎市,B,2,2
2322,2019-01-05,宮崎市,C,2,2
2323,2019-01-05,宮崎市,D,0,0
2324,2019-01-05,宮崎市,E,9,9
2325,2019-01-05,宮崎市,F,3,3
2326,2019-01-05,宮崎市,G,2,2
2327,2019-01-05,宮崎市,H,5,5
2328,2019-01-05,宮崎市,I,0,0
2329,2019-01-05,宮崎市,J,6,6
2330,2019-01-05,鹿児島市,A,14,14
2331,2019-01-05,鹿児島市,B,16,16
2332,2019-01-05,鹿児島市,C,4,4
2333,2019-01-05,鹿児島市,D,0,0
2334,2019-01-05,鹿児島市,E,65,65
2335,2019-01-05,鹿児島市,F,11,11
2336,2019-01-05,鹿児島市,G,13,13
2337,2019-01-05,鹿児島市,H,34,34
2338,2019-01-05,鹿児島市,I,1,1
2339,2019-01-05,鹿児島市,J,46,46
2340,2019-01-05,那覇市,A,113,113
2341,2019-01-05,那覇市,B,109,109
2342,2019-01-05,那覇市,C,41,41
2343,2019-01-05,那覇市,D,6,6
2344,2019-01-05,那覇市,E,476,476
2345,2019-01-05,那覇市,F,74,74
2346,2019-01-05,那覇市,G,99,99
2347,2019-01-05,那覇市,H,245,245
2348,2019-01-05,那覇市,I,17,17
2349,2019-01-05,那覇市,J,326,326
2350,2019-01-06,札幌市,A,2,2
2351,2019-01-06,札幌市,B,0,0
2352,2019-01-06,札幌市,C,1,1
2353,2019-01-06,札幌市,D,0,0
2354,2019-01-06,札幌市,E,6,6
2355,2019-01-06,札幌市,F,2,2
2356,2019-01-06,札幌市,G,3,3
2357,2019-01-06,札幌市,H,3,3
2358,2019-01-06,札幌市,I,0,0
2359,2019-01-06,札幌市,J,7,7
2360,2019-01-06,青森市,A,4,4
2361,2019-01-06,青森市,B,6,6
2362,2019-01-06,青森市,C,1,1
2363,2019-01-06,青森市,D,0,0
2364,2019-01-06,青森市,E,22,22
2365,2019-01-06,青森市,F,5,5
2366,2019-01-06,青森市,G,5,5
2367,2019-01-06,青森市,H,11,11
2368,2019-01-06,青森市,I,1,1
2369,2019-01-06,青森市,J,16,16
2370,2019-01-06,盛岡市,A,1,1
2371,2019-01-06,盛岡市,B,0,0
2372,2019-01-06,盛岡市,C,0,0
2373,2019-01-06,盛岡市,D,0,0
2374,2019-01-06,盛岡市,E,0,0
2375,2019-01-06,盛岡市,F,0,0
2376,2019-01-06,盛岡市,G,2,2
2377,2019-01-06,盛岡市,H,0,0
2378,2019-01-06,盛岡市,I,0,0
2379,2019-01-06,盛岡市,J,0,0
2380,2019-01-06,仙台市,A,0,0
2381,2019-01-06,仙台市,B,1,1
2382,2019-01-06,仙台市,C,0,0
2383,2019-01-06,仙台市,D,0,0
2384,2019-01-06,仙台市,E,5,5
2385,2019-01-06,仙台市,F,0,0
2386,2019-01-06,仙台市,G,1,1
2387,2019-01-06,仙台市,H,1,1
2388,2019-01-06,仙台市,I,1,1
2389,2019-01-06,仙台市,J,2,2
2390,2019-01-06,秋田市,A,0,0
2391,2019-01-06,秋田市,B,0,0
2392,2019-01-06,秋田市,C,0,0
2393,2019-01-06,秋田市,D,0,0
2394,2019-01-06,秋田市,E,1,1
2395,2019-01-06,秋田市,F,0,0
2396,2019-01-06,秋田市,G,0,0
2397,2019-01-06,秋田市,H,2,2
2398,2019-01-06,秋田市,I,0,0
2399,2019-01-06,秋田市,J,0,0
2400,2019-01-06,山形市,A,0,0
2401,2019-01-06,山形市,B,0,0
2402,2019-01-06,山形市,C,0,0
2403,2019-01-06,山形市,D,0,0
2404,2019-01-06,山形市,E,0,0
2405,2019-01-06,山形市,F,0,0
2406,2019-01-06,山形市,G,0,0
2407,2019-01-06,山形市,H,1,1
2408,2019-01-06,山形市,I,0,0
2409,2019-01-06,山形市,J,2,2
2410,2019-01-06,福島市,A,0,0
2411,2019-01-06,福島市,B,0,0
2412,2019-01-06,福島市,C,0,0
2413,2019-01-06,福島市,D,1,1
2414,2019-01-06,福島市,E,2,2
2415,2019-01-06,福島市,F,2,2
2416,2019-01-06,福島市,G,1,1
2417,2019-01-06,福島市,H,2,2
2418,2019-01-06,福島市,I,0,0
2419,2019-01-06,福島市,J,3,3
2420,2019-01-06,水戸市,A,1,1
2421,2019-01-06,水戸市,B,0,0
2422,2019-01-06,水戸市,C,0,0
2423,2019-01-06,水戸市,D,0,0
2424,2019-01-06,水戸市,E,4,4
2425,2019-01-06,水戸市,F,0,0
2426,2019-01-06,水戸市,G,1,1
2427,2019-01-06,水戸市,H,1,1
2428,2019-01-06,水戸市,I,0,0
2429,2019-01-06,水戸市,J,3,3
2430,2019-01-06,宇都宮市,A,2,2
2431,2019-01-06,宇都宮市,B,0,0
2432,2019-01-06,宇都宮市,C,0,0
2433,2019-01-06,宇都宮市,D,0,0
2434,2019-01-06,宇都宮市,E,6,6
2435,2019-01-06,宇都宮市,F,0,0
2436,2019-01-06,宇都宮市,G,1,1
2437,2019-01-06,宇都宮市,H,1,1
2438,2019-01-06,宇都宮市,I,0,0
2439,2019-01-06,宇都宮市,J,4,4
2440,2019-01-06,前橋市,A,2,2
2441,2019-01-06,前橋市,B,2,2
2442,2019-01-06,前橋市,C,1,1
2443,2019-01-06,前橋市,D,0,0
2444,2019-01-06,前橋市,E,13,13
2445,2019-01-06,前橋市,F,2,2
2446,2019-01-06,前橋市,G,2,2
2447,2019-01-06,前橋市,H,5,5
2448,2019-01-06,前橋市,I,0,0
2449,2019-01-06,前橋市,J,7,7
2450,2019-01-06,さいたま市,A,2,2
2451,2019-01-06,さいたま市,B,1,1
2452,2019-01-06,さいたま市,C,1,1
2453,2019-01-06,さいたま市,D,0,0
2454,2019-01-06,さいたま市,E,7,7
2455,2019-01-06,さいたま市,F,2,2
2456,2019-01-06,さいたま市,G,0,0
2457,2019-01-06,さいたま市,H,2,2
2458,2019-01-06,さいたま市,I,0,0
2459,2019-01-06,さいたま市,J,4,4
2460,2019-01-06,千葉市,A,3,3
2461,2019-01-06,千葉市,B,3,3
2462,2019-01-06,千葉市,C,1,1
2463,2019-01-06,千葉市,D,1,1
2464,2019-01-06,千葉市,E,21,21
2465,2019-01-06,千葉市,F,3,3
2466,2019-01-06,千葉市,G,3,3
2467,2019-01-06,千葉市,H,9,9
2468,2019-01-06,千葉市,I,2,2
2469,2019-01-06,千葉市,J,13,13
2470,2019-01-06,新宿区,A,0,0
2471,2019-01-06,新宿区,B,1,1
2472,2019-01-06,新宿区,C,1,1
2473,2019-01-06,新宿区,D,0,0
2474,2019-01-06,新宿区,E,4,4
2475,2019-01-06,新宿区,F,0,0
2476,2019-01-06,新宿区,G,1,1
2477,2019-01-06,新宿区,H,2,2
2478,2019-01-06,新宿区,I,0,0
2479,2019-01-06,新宿区,J,2,2
2480,2019-01-06,横浜市,A,12,12
2481,2019-01-06,横浜市,B,12,12
2482,2019-01-06,横浜市,C,2,2
2483,2019-01-06,横浜市,D,0,0
2484,2019-01-06,横浜市,E,51,51
2485,2019-01-06,横浜市,F,6,6
2486,2019-01-06,横浜市,G,9,9
2487,2019-01-06,横浜市,H,27,27
2488,2019-01-06,横浜市,I,1,1
2489,2019-01-06,横浜市,J,34,34
2490,2019-01-06,新潟市,A,0,0
2491,2019-01-06,新潟市,B,1,1
2492,2019-01-06,新潟市,C,0,0
2493,2019-01-06,新潟市,D,0,0
2494,2019-01-06,新潟市,E,0,0
2495,2019-01-06,新潟市,F,1,1
2496,2019-01-06,新潟市,G,0,0
2497,2019-01-06,新潟市,H,0,0
2498,2019-01-06,新潟市,I,0,0
2499,2019-01-06,新潟市,J,0,0
2500,2019-01-06,富山市,A,5,5
2501,2019-01-06,富山市,B,4,4
2502,2019-01-06,富山市,C,0,0
2503,2019-01-06,富山市,D,0,0
2504,2019-01-06,富山市,E,18,18
2505,2019-01-06,富山市,F,2,2
2506,2019-01-06,富山市,G,4,4
2507,2019-01-06,富山市,H,9,9
2508,2019-01-06,富山市,I,0,0
2509,2019-01-06,富山市,J,12,12
2510,2019-01-06,金沢市,A,1,1
2511,2019-01-06,金沢市,B,2,2
2512,2019-01-06,金沢市,C,0,0
2513,2019-01-06,金沢市,D,0,0
2514,2019-01-06,金沢市,E,7,7
2515,2019-01-06,金沢市,F,2,2
2516,2019-01-06,金沢市,G,1,1
2517,2019-01-06,金沢市,H,4,4
2518,2019-01-06,金沢市,I,1,1
2519,2019-01-06,金沢市,J,5,5
2520,2019-01-06,福井市,A,3,3
2521,2019-01-06,福井市,B,2,2
2522,2019-01-06,福井市,C,2,2
2523,2019-01-06,福井市,D,0,0
2524,2019-01-06,福井市,E,12,12
2525,2019-01-06,福井市,F,2,2
2526,2019-01-06,福井市,G,3,3
2527,2019-01-06,福井市,H,6,6
2528,2019-01-06,福井市,I,1,1
2529,2019-01-06,福井市,J,10,10
2530,2019-01-06,甲府市,A,0,0
2531,2019-01-06,甲府市,B,0,0
2532,2019-01-06,甲府市,C,0,0
2533,2019-01-06,甲府市,D,0,0
2534,2019-01-06,甲府市,E,2,2
2535,2019-01-06,甲府市,F,0,0
2536,2019-01-06,甲府市,G,0,0
2537,2019-01-06,甲府市,H,2,2
2538,2019-01-06,甲府市,I,1,1
2539,2019-01-06,甲府市,J,0,0
2540,2019-01-06,長野市,A,1,1
2541,2019-01-06,長野市,B,0,0
2542,2019-01-06,長野市,C,0,0
2543,2019-01-06,長野市,D,0,0
2544,2019-01-06,長野市,E,3,3
2545,2019-01-06,長野市,F,0,0
2546,2019-01-06,長野市,G,0,0
2547,2019-01-06,長野市,H,1,1
2548,2019-01-06,長野市,I,0,0
2549,2019-01-06,長野市,J,1,1
2550,2019-01-06,岐阜市,A,7,7
2551,2019-01-06,岐阜市,B,8,8
2552,2019-01-06,岐阜市,C,3,3
2553,2019-01-06,岐阜市,D,0,0
2554,2019-01-06,岐阜市,E,31,31
2555,2019-01-06,岐阜市,F,4,4
2556,2019-01-06,岐阜市,G,7,7
2557,2019-01-06,岐阜市,H,17,17
2558,2019-01-06,岐阜市,I,0,0
2559,2019-01-06,岐阜市,J,23,23
2560,2019-01-06,静岡市,A,32,32
2561,2019-01-06,静岡市,B,31,31
2562,2019-01-06,静岡市,C,12,12
2563,2019-01-06,静岡市,D,1,1
2564,2019-01-06,静岡市,E,136,136
2565,2019-01-06,静岡市,F,22,22
2566,2019-01-06,静岡市,G,29,29
2567,2019-01-06,静岡市,H,68,68
2568,2019-01-06,静岡市,I,3,3
2569,2019-01-06,静岡市,J,92,92
2570,2019-01-06,名古屋市,A,1,1
2571,2019-01-06,名古屋市,B,0,0
2572,2019-01-06,名古屋市,C,0,0
2573,2019-01-06,名古屋市,D,0,0
2574,2019-01-06,名古屋市,E,4,4
2575,2019-01-06,名古屋市,F,1,1
2576,2019-01-06,名古屋市,G,1,1
2577,2019-01-06,名古屋市,H,2,2
2578,2019-01-06,名古屋市,I,0,0
2579,2019-01-06,名古屋市,J,4,4
2580,2019-01-06,津市,A,6,6
2581,2019-01-06,津市,B,4,4
2582,2019-01-06,津市,C,3,3
2583,2019-01-06,津市,D,0,0
2584,2019-01-06,津市,E,21,21
2585,2019-01-06,津市,F,4,4
2586,2019-01-06,津市,G,3,3
2587,2019-01-06,津市,H,10,10
2588,2019-01-06,津市,I,1,1
2589,2019-01-06,津市,J,14,14
2590,2019-01-06,大津市,A,13,13
2591,2019-01-06,大津市,B,12,12
2592,2019-01-06,大津市,C,4,4
2593,2019-01-06,大津市,D,0,0
2594,2019-01-06,大津市,E,50,50
2595,2019-01-06,大津市,F,5,5
2596,2019-01-06,大津市,G,11,11
2597,2019-01-06,大津市,H,25,25
2598,2019-01-06,大津市,I,1,1
2599,2019-01-06,大津市,J,34,34
2600,2019-01-06,京都市,A,13,13
2601,2019-01-06,京都市,B,11,11
2602,2019-01-06,京都市,C,5,5
2603,2019-01-06,京都市,D,0,0
2604,2019-01-06,京都市,E,58,58
2605,2019-01-06,京都市,F,8,8
2606,2019-01-06,京都市,G,11,11
2607,2019-01-06,京都市,H,28,28
2608,2019-01-06,京都市,I,1,1
2609,2019-01-06,京都市,J,39,39
2610,2019-01-06,大阪市,A,0,0
2611,2019-01-06,大阪市,B,0,0
2612,2019-01-06,大阪市,C,0,0
2613,2019-01-06,大阪市,D,0,0
2614,2019-01-06,大阪市,E,1,1
2615,2019-01-06,大阪市,F,0,0
2616,2019-01-06,大阪市,G,1,1
2617,2019-01-06,大阪市,H,0,0
2618,2019-01-06,大阪市,I,1,1
2619,2019-01-06,大阪市,J,0,0
2620,2019-01-06,神戸市,A,0,0
2621,2019-01-06,神戸市,B,1,1
2622,2019-01-06,神戸市,C,1,1
2623,2019-01-06,神戸市,D,0,0
2624,2019-01-06,神戸市,E,0,0
2625,2019-01-06,神戸市,F,0,0
2626,2019-01-06,神戸市,G,1,1
2627,2019-01-06,神戸市,H,0,0
2628,2019-01-06,神戸市,I,0,0
2629,2019-01-06,神戸市,J,0,0
2630,2019-01-06,奈良市,A,0,0
2631,2019-01-06,奈良市,B,0,0
2632,2019-01-06,奈良市,C,0,0
2633,2019-01-06,奈良市,D,0,0
2634,2019-01-06,奈良市,E,3,3
2635,2019-01-06,奈良市,F,0,0
2636,2019-01-06,奈良市,G,0,0
2637,2019-01-06,奈良市,H,1,1
2638,2019-01-06,奈良市,I,0,0
2639,2019-01-06,奈良市,J,0,0
2640,2019-01-06,和歌山市,A,10,10
2641,2019-01-06,和歌山市,B,10,10
2642,2019-01-06,和歌山市,C,4,4
2643,2019-01-06,和歌山市,D,0,0
2644,2019-01-06,和歌山市,E,51,51
2645,2019-01-06,和歌山市,F,9,9
2646,2019-01-06,和歌山市,G,10,10
2647,2019-01-06,和歌山市,H,24,24
2648,2019-01-06,和歌山市,I,0,0
