,Cust,Prod,mean,std,S,cost
566,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ,98.52941176470588,184.12974964921438,457.94187646368727,1046.1663321742944
567,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴﾄｸﾀﾞｲ,1009.0909090909091,411.0507136811211,1777.9104866647588,2511.6052710334084
568,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMﾎﾝﾀｲｵﾀﾒｼ,81.74285714285715,162.64294036453032,510.18995318877677,3838.431803616019
569,ﾌﾅﾊﾞｼ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ,236.22222222222223,245.92073222066438,814.7587859418736,6419.36521547795
570,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴﾄｸﾀﾞｲ,54.640625,63.785943415308616,176.22149830192578,223.7866774018944
571,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSﾎﾝﾀｲｵﾀﾒｼ,99.96296296296296,237.6729926444412,648.3593008262909,5026.859456139822
572,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴｿﾞｳﾘﾖｳ,182.37864077669903,244.67249484849998,838.8981128322802,16558.49528357701
573,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｼﾜｽﾂｷﾘｿﾌﾗﾝ,18.66990291262136,32.88076747276931,158.54772479824624,285.6498156869887
574,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ,50.86666666666667,51.30727398367958,182.38891318418246,289.2511330061953
575,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ ｶｴ,332.3333333333333,302.52855966299234,989.5503789994922,6501.942812719427
576,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟｶｴｿﾞｳ,497.44444444444446,602.8523440428417,1675.8205565595786,18990.0149086621
577,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴﾄｸﾀﾞｲ,115.88888888888889,109.94056623728642,394.50568984707814,1110.9597028465112
578,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,1129.7450980392157,578.0638318780117,2140.4920984157134,2784.308187177466
579,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴﾄｸﾀﾞｲ,122.73846153846154,108.19647593080911,339.48116904651897,479.50954259801364
580,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,331.41747572815535,218.35941429041216,813.3696204184458,1692.0767129366407
581,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞｶｴｿﾞｳ,311.72222222222223,410.4663279115674,1187.025852165197,14353.039765465495
582,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴｿﾞｳﾘﾖｳ,190.69230769230768,176.54007317291288,557.6830506498362,1334.2141084075188
583,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ ｶｴ,84.45833333333333,208.4956425708089,532.2537657973904,2433.6364356589943
584,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1468.611111111111,854.4721291515923,2972.8601575445705,6138.862015618291
585,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,834.2884615384615,374.90628039543384,1497.6011353020385,1587.9145963388628
586,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴｿﾞｳ,314.79487179487177,307.17320499637714,1057.1582933722275,15366.087353806652
587,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-ｶｴ,66.60526315789474,141.53913401613352,487.0454565067375,4502.7291901758335
588,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｶｴﾄｸﾀﾞｲ,333.1219512195122,158.94609072291635,647.7303009123245,696.7847932083286
589,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝﾄｸﾀﾞｲ,123.52941176470588,80.65565149229815,339.7433367269978,612.1150499993619
590,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,1660.6,749.8673640293754,3081.1042506484687,14921.027598523311
591,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,794.6796116504854,597.7183613393526,1905.5568856381947,7674.531326068825
592,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,684.6923076923077,467.30891559668953,1547.716007315735,4499.048692893889
593,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴﾄｸﾀﾞｲ,140.41176470588235,114.76962313641526,434.70280954763405,999.9594358083228
594,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴﾄｸﾀﾞｲ,230.79545454545453,165.7877011099541,582.9457280435458,1176.7346718305694
595,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJﾎﾝﾀｲｵﾀﾒｼ,173.44444444444446,314.9528665945122,881.1608409920563,9219.436088947925
596,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄｶｴ,71.0,135.65230697299907,437.9546509498928,2511.197531738959
597,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,1426.1176470588234,692.6451803646314,2675.5384391049115,4544.918593848469
598,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,912.0970873786408,743.019983825457,2178.259105135093,3744.35601263851
599,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙｱﾛﾏｿ-ﾌﾟｶｴﾄｸﾀﾞｲ,334.6666666666667,167.85951918737936,656.6192733258422,760.6914478967759
600,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝｶｴｿﾞｳ,197.55555555555554,338.14539936410665,830.5666422841094,2658.1411753137145
601,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｼﾜｽﾂｷﾘｿﾌﾗﾝｶｴ,278.06410256410254,251.110951818534,853.5809508424612,5387.693901885543
602,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴｿﾞｳﾘﾖｳ,326.8144329896907,412.3102424625402,1274.0896552751046,29779.37808020139
603,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞﾄｸﾀﾞｲ,166.7450980392157,81.50750717259237,347.7083182073264,304.3224444259781
604,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,778.7906976744187,381.701301701907,1493.4390899270093,3402.8804879879226
605,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCﾎﾝﾀｲｵﾀﾒｼ,155.33333333333334,168.4206044401931,476.9256639929852,743.093558757105
606,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴﾄｸﾀﾞｲ,47.111111111111114,75.28134593477746,226.65325412571616,416.8878397550228
607,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏｶｴｿﾞｳ,409.52777777777777,601.2619816975961,1626.130925356589,28851.069118632382
608,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴｿﾞｳ,366.20512820512823,352.9810774328293,1168.0420393026295,14818.986882849686
609,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDﾎﾝﾀｲｵﾀﾒｼ,108.03703703703704,289.09122167826644,769.5983416950662,8067.483689298507
610,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ,149.54166666666666,125.5151018011054,369.86036241626834,424.2556946969823
611,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴﾄｸﾀﾞｲ,435.0869565217391,197.53186253102524,820.0210963645972,1140.1785258775046
612,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ,70.0,70.71067811865476,177.26066334022502,127.99945237104266
613,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴｿﾞｳ,294.43589743589746,280.6782007240202,983.4112508527527,12581.904632253352
614,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ,89.375,281.77030616227574,661.0643496121996,3284.9209917541516
615,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴｿﾞｳ,143.64102564102564,160.184184642076,574.5961747448957,3855.454759520269
616,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,269.9514563106796,381.0220614949975,1185.2961799996478,35580.26296565564
617,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,1583.3398058252428,896.3078466403056,3140.0380750039694,6733.374588862681
618,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ,85.125,64.19969675808281,251.39651076194772,451.79234253248757
619,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ,79.55319148936171,77.06146855105438,289.04891459860124,657.3645500770299
620,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴｿﾞｳﾘﾖｳ,131.1864406779661,190.84038054735066,655.6829796922061,7565.097718082251
621,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ,71.18181818181819,100.62454801538073,288.5361557405299,554.2744371403139
622,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ ｶｴ,67.32142857142857,157.31451242687632,430.5568962979964,1755.3244506354401
623,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1470.9318181818182,600.4018575853727,2553.418594308796,4586.5213608237855
624,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,120.35922330097087,211.1958878076035,739.1714048501835,19065.00626294507
625,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-,75.18181818181819,95.54979663172305,296.04490484638353,556.6351987052409
626,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,87.2871287128713,212.65584104997754,653.2567442231122,10120.482593945391
627,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁAｶｴｿﾞｳﾘﾖｳ,85.38461538461539,125.71450851760056,497.63606554976735,4400.915905171969
628,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ,63.87755102040816,58.7500470400738,213.41268419208555,314.69501577424654
629,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ ｶｴ,574.1111111111111,315.57154290716784,1232.0341013523816,5900.138915700824
630,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,377.5,325.4170505009791,1098.1808222155043,7601.17663526782
631,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴﾄｸﾀﾞｲ,262.02272727272725,173.14404389575475,629.7236441451669,1334.9813696006072
632,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ,139.47916666666666,94.90644656339622,317.46448127404824,346.50875260965324
633,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPﾎﾝﾀｲｵﾀﾒｼ,201.44444444444446,162.10653218725574,505.7954447756388,668.6039437394153
634,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,583.4356435643564,531.9075749759835,1502.4292978302838,3150.3106024709955
635,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ,25.833333333333332,37.612457639683285,123.71085510547739,153.96363793418413
636,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴｿﾞｳﾘﾖｳ,107.38461538461539,129.46205265220803,392.39178003853664,914.2843246252543
637,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴｿﾞｳﾘﾖｳ,159.77631578947367,205.94138963528508,720.1513864654717,9676.08197850044
638,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ ｶｴ,118.81818181818181,174.69338398774838,491.7564987313,1537.6864666503175
639,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄ,57.375,136.78279225861897,406.23398500449906,1748.9238569789152
640,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ ｶｴ,91.875,209.679530318967,541.9481694707399,2299.9398807126295
641,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,1076.2727272727273,489.7252368532723,2033.5189347472933,8403.877160676397
642,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ﾌﾝﾜﾘｿﾌﾗﾝ,28.466019417475728,25.956152897055173,134.25943836428345,169.29322349665026
643,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ,112.29230769230769,247.83548746326434,674.2909731178044,5205.834395572556
644,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ,65.72,86.27933751271304,259.5697068959764,447.37758699510687
645,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ,92.5,281.0628894501851,664.3261342594719,3417.5993667606417
646,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ,69.5,121.39640948271129,391.68987564647364,1773.5726205873425
647,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴﾄｸﾀﾞｲ,438.54761904761904,221.2644596218601,863.4238552014657,1280.1447524154335
648,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMﾎﾝﾀｲｵﾀﾒｼ,51.1875,117.77820530625048,400.40740542198,2365.8015778437043
649,ｻﾞﾏ ﾘﾕｳﾂｳｾﾝﾀｰ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ,120.33333333333333,123.63894303694981,461.7179115665226,2154.541011361038
650,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,43.07692307692308,116.00176833311751,258.2778074932338,378.0003155084283
651,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,555.0,608.3789937201974,1554.6608951938756,1282.2210992430826
652,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,390.69767441860466,683.120972863439,1688.8392796432795,15131.7064682858
653,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,67.3170731707317,280.0971999740507,664.2833975723602,4302.690544908008
654,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,90.49180327868852,296.2792952013813,685.723718138745,2937.5467849182555
655,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,274.468085106383,513.779933056431,1211.8055635383832,4445.596230816211
656,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,97.34939759036145,369.5847516168404,929.5629933137037,16546.195848874733
657,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,327.9878048780488,653.5835970768862,1621.4029289437992,22459.46257381223
658,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,230.76923076923077,495.91066192953,1226.8010229529552,13929.3906586672
659,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,100.0,173.20508075688772,381.008961026642,338.1908376642985
660,ｵｵｻｶ ﾀﾞｲ2ﾁﾕｳｵｳｿｳｺ,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,161.9512195121951,466.643437284803,1143.8076465876752,16750.50889383196
661,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴﾄｸﾀﾞｲ,16.95744680851064,11.332825440724623,47.10564211903967,35.05025140328771
662,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSﾎﾝﾀｲｵﾀﾒｼ,14.037037037037036,35.91865178110371,132.37446803141373,223.14327096332227
663,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴｿﾞｳﾘﾖｳ,21.34313725490196,43.22941222303735,240.769211867358,921.3422845714047
664,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝ,0.1111111111111111,0.3333333333333333,0.8757222222222222,0.9234699833462335
665,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ,16.76086956521739,27.099146999784733,127.44778433708439,207.91275897071102
666,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ ｶｴ,70.77777777777777,81.16254972044794,253.87300703873905,392.1587149922989
667,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟｶｴｿﾞｳ,9.339285714285714,19.47425039819066,100.19219887130029,152.06023081989366
668,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴﾄｸﾀﾞｲ,14.166666666666666,15.393849038992624,54.76826202544895,53.11803220948187
669,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,180.54,73.05273745028033,332.2491056818513,287.7309252811272
670,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴﾄｸﾀﾞｲ,14.8,13.178106844308104,52.01607629310838,45.101113681011554
671,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,48.699029126213595,39.37323539810806,158.90850086642524,126.1994154319377
672,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞｶｴｿﾞｳ,10.25,20.31332951370118,106.95047147538475,168.97570340064914
673,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴｿﾞｳﾘﾖｳ,37.38461538461539,37.26378595351985,127.35422887458984,137.83373013419637
674,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ ｶｴ,9.708333333333334,20.564805661227584,60.64317378546996,70.69610757334884
675,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,192.80769230769232,78.58704140583914,363.5250772939934,324.18515211352036
676,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,141.1764705882353,72.26470947353293,292.12287455289777,267.5569286973696
677,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴｿﾞｳ,18.27027027027027,35.15888432739508,161.97768496602774,342.3474211124659
678,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-ｶｴ,10.0,4.242640687119285,47.80099046708013,59.152586064910956
679,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｶｴﾄｸﾀﾞｲ,14.444444444444445,13.737465148925718,48.967661940171844,43.95469546558749
680,ｵｷﾅﾜ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝﾄｸﾀﾞｲ,5.795918367346939,5.62723878350036,24.480717915678078,21.502048070377363
